"codele";"codtse";"data";"hora";"apuracao";"turno";"fase";"ncand";"nome";"partido";"votabs";"votpor";"situacao";"cargo";"codibge";"uf";"regiao";"compilado"
"426";"06173";"15/11/2020";"22:05:41";" 100,00";"1";"o";"28";"PAULO CACHOEIRA";"PRTB";"162";"   2,09";"Não eleito";"prefeito";"1600709";"AP";"N";2020-11-16 17:49:55
"426";"06173";"15/11/2020";"22:05:41";" 100,00";"1";"o";"25";"BRUNO MINEIRO";"DEM - PL / REPUBLICANOS / CIDADANIA / DEM";"3567";"  45,91";"Eleito";"prefeito";"1600709";"AP";"N";2020-11-16 17:49:55
"426";"06173";"15/11/2020";"22:05:41";" 100,00";"1";"o";"55";"RIVA";"PSD - PSD / PC do B";"864";"  11,12";"Não eleito";"prefeito";"1600709";"AP";"N";2020-11-16 17:49:55
"426";"06173";"15/11/2020";"22:05:41";" 100,00";"1";"o";"15";"RILDO OLIVEIRA";"MDB - MDB / PP / PDT";"3176";"  40,88";"Não eleito";"prefeito";"1600709";"AP";"N";2020-11-16 17:49:55
"426";"07005";"15/11/2020";"21:52:39";" 100,00";"1";"o";"10";"OSVALDO";"REPUBLICANOS - REPUBLICANOS / PSL";"3952";"  45,02";"Não eleito";"prefeito";"2100154";"MA";"NE";2020-11-16 17:49:55
"426";"07005";"15/11/2020";"21:52:39";" 100,00";"1";"o";"22";"VINICIUS CASTELO BRANCO";"PL";"154";"   1,75";"Não eleito";"prefeito";"2100154";"MA";"NE";2020-11-16 17:49:55
"426";"07005";"15/11/2020";"21:52:39";" 100,00";"1";"o";"15";"THALITA DIAS";"MDB - PDT / MDB";"4672";"  53,22";"Eleito";"prefeito";"2100154";"MA";"NE";2020-11-16 17:49:55
"426";"07013";"15/11/2020";"22:01:21";" 100,00";"1";"o";"10";"CLAUDIA BACELAR";"REPUBLICANOS";"536";"   9,70";"Não eleito";"prefeito";"2100105";"MA";"NE";2020-11-16 17:49:55
"426";"07013";"15/11/2020";"22:01:21";" 100,00";"1";"o";"90";"FLORIANO";"PROS - PC do B / PROS";"2355";"  42,62";"Não eleito";"prefeito";"2100105";"MA";"NE";2020-11-16 17:49:55
"426";"07013";"15/11/2020";"22:01:21";" 100,00";"1";"o";"12";"ARQUIMEDES BACELAR";"PDT - PDT / PL / PATRIOTA";"2634";"  47,67";"Eleito";"prefeito";"2100105";"MA";"NE";2020-11-16 17:49:55
"426";"07021";"15/11/2020";"22:16:36";" 100,00";"1";"o";"12";"PAULA NOLETO";"PDT - PDT / DEM / PC do B";"5824";"  42,28";"Não eleito";"prefeito";"2100436";"MA";"NE";2020-11-16 17:49:55
"426";"07021";"15/11/2020";"22:16:36";" 100,00";"1";"o";"13";"FRANCISCA DO SINDICATO";"PT";"352";"   2,56";"Não eleito";"prefeito";"2100436";"MA";"NE";2020-11-16 17:49:55
"426";"07021";"15/11/2020";"22:16:36";" 100,00";"1";"o";"22";"NILSILENE DO LIORNE";"PL - AVANTE / PL";"7594";"  55,13";"Eleito";"prefeito";"2100436";"MA";"NE";2020-11-16 17:49:55
"426";"07021";"15/11/2020";"22:16:36";" 100,00";"1";"o";"17";"PEDRO PAULO";"PSL - PSL / PTC";"5";"   0,04";"Não eleito";"prefeito";"2100436";"MA";"NE";2020-11-16 17:49:55
"426";"07030";"15/11/2020";"22:12:16";" 100,00";"1";"o";"65";"ANDERSON";"PC do B - PP / PDT / PC do B";"4372";"  33,48";"Não eleito";"prefeito";"2100204";"MA";"NE";2020-11-16 17:49:55
"426";"07030";"15/11/2020";"22:12:16";" 100,00";"1";"o";"22";"PADRE WILLIAM";"PL - PL / PROS / AVANTE / PT";"7874";"  60,29";"Eleito";"prefeito";"2100204";"MA";"NE";2020-11-16 17:49:55
"426";"07030";"15/11/2020";"22:12:16";" 100,00";"1";"o";"17";"ANTONIO ROSA";"PSL";"99";"   0,76";"Não eleito";"prefeito";"2100204";"MA";"NE";2020-11-16 17:49:55
"426";"07030";"15/11/2020";"22:12:16";" 100,00";"1";"o";"19";"SARGENTO LEITÃO";"PODE";"715";"   5,47";"Não eleito";"prefeito";"2100204";"MA";"NE";2020-11-16 17:49:55
"426";"07048";"15/11/2020";"23:43:12";" 100,00";"1";"o";"22";"NETINHO BARROSO";"PL";"267";"   1,76";"Não eleito";"prefeito";"2100477";"MA";"NE";2020-11-16 17:49:55
"426";"07048";"15/11/2020";"23:43:12";" 100,00";"1";"o";"20";"VILENE SIQUEIRA";"PSC - PTB / PSC";"5565";"  36,66";"Não eleito";"prefeito";"2100477";"MA";"NE";2020-11-16 17:49:55
"426";"07048";"15/11/2020";"23:43:12";" 100,00";"1";"o";"11";"FUFUCA";"PP - REPUBLICANOS / PT / PP";"9347";"  61,58";"Eleito";"prefeito";"2100477";"MA";"NE";2020-11-16 17:49:55
"426";"07056";"15/11/2020";"22:35:47";" 100,00";"1";"o";"19";"JUNIOR GONÇALVES";"PODE";"198";"   1,45";"Não eleito";"prefeito";"2100303";"MA";"NE";2020-11-16 17:49:55
"426";"07056";"15/11/2020";"22:35:47";" 100,00";"1";"o";"22";"KEDSON";"PL - CIDADANIA / PSC / PL";"7212";"  52,73";"Eleito";"prefeito";"2100303";"MA";"NE";2020-11-16 17:49:55
"426";"07056";"15/11/2020";"22:35:47";" 100,00";"1";"o";"11";"ZÉ REIS";"PP - PC do B / PDT / PSL / REPUBLICANOS / PP";"5413";"  39,58";"Não eleito";"prefeito";"2100303";"MA";"NE";2020-11-16 17:49:55
"426";"07056";"15/11/2020";"22:35:47";" 100,00";"1";"o";"40";"ALICE DO SINDICATO";"PSB";"853";"   6,24";"Não eleito";"prefeito";"2100303";"MA";"NE";2020-11-16 17:49:55
"426";"07064";"15/11/2020";"21:37:54";" 100,00";"1";"o";"17";"PROFESSOR MAURO";"PSL";"30";"   0,27";"Não eleito";"prefeito";"2100832";"MA";"NE";2020-11-16 17:49:55
"426";"07064";"15/11/2020";"21:37:54";" 100,00";"1";"o";"20";"ZEQUINHA RIBEIRO";"PSC - REPUBLICANOS / PDT / PSC";"5427";"  49,48";"Eleito";"prefeito";"2100832";"MA";"NE";2020-11-16 17:49:55
"426";"07064";"15/11/2020";"21:37:54";" 100,00";"1";"o";"33";"PR ZÉ CARLOS";"PMN";"160";"   1,46";"Não eleito";"prefeito";"2100832";"MA";"NE";2020-11-16 17:49:55
"426";"07064";"15/11/2020";"21:37:54";" 100,00";"1";"o";"77";"DR SANDRO";"SOLIDARIEDADE";"15";"   0,14";"Não eleito";"prefeito";"2100832";"MA";"NE";2020-11-16 17:49:55
"426";"07064";"15/11/2020";"21:37:54";" 100,00";"1";"o";"22";"JADECO";"PL - PL / PSB / PSDB";"5336";"  48,65";"Não eleito";"prefeito";"2100832";"MA";"NE";2020-11-16 17:49:55
"426";"07072";"15/11/2020";"21:58:11";" 100,00";"1";"o";"65";"ARLEIDE";"PC do B - PATRIOTA / PC do B";"1210";"  27,23";"Não eleito";"prefeito";"2100402";"MA";"NE";2020-11-16 17:49:55
"426";"07072";"15/11/2020";"21:58:11";" 100,00";"1";"o";"12";"ILEILDA DO QUEIJO";"PDT - PP / PDT";"1761";"  39,63";"Eleito";"prefeito";"2100402";"MA";"NE";2020-11-16 17:49:55
"426";"07072";"15/11/2020";"21:58:11";" 100,00";"1";"o";"22";"MARTON PAGEÚ";"PL - PSB / PL";"1473";"  33,15";"Não eleito";"prefeito";"2100402";"MA";"NE";2020-11-16 17:49:55
"426";"07080";"15/11/2020";"22:13:06";" 100,00";"1";"o";"12";"NELENE GOMES";"PDT - DEM / PSDB / PDT / REPUBLICANOS";"1693";"  36,84";"Eleito";"prefeito";"2100550";"MA";"NE";2020-11-16 17:49:55
"426";"07080";"15/11/2020";"22:13:06";" 100,00";"1";"o";"22";"TATE DO ADEMAR";"PL - PC do B / PL";"1324";"  28,81";"Não eleito";"prefeito";"2100550";"MA";"NE";2020-11-16 17:49:55
"426";"07080";"15/11/2020";"22:13:06";" 100,00";"1";"o";"55";"PARAÍBA";"PSD - PT / PSC / PSD";"82";"   1,78";"Não eleito";"prefeito";"2100550";"MA";"NE";2020-11-16 17:49:55
"426";"07080";"15/11/2020";"22:13:06";" 100,00";"1";"o";"70";"DRA ALINE";"AVANTE - PP / AVANTE";"1496";"  32,56";"Não eleito";"prefeito";"2100550";"MA";"NE";2020-11-16 17:49:55
"426";"07099";"15/11/2020";"21:53:22";" 100,00";"1";"o";"12";"ITAMAR VIEIRA";"PDT";"3068";"  49,34";"Eleito";"prefeito";"2100501";"MA";"NE";2020-11-16 17:49:55
"426";"07099";"15/11/2020";"21:53:22";" 100,00";"1";"o";"10";"RUBENS JAPONÊS";"REPUBLICANOS - REPUBLICANOS / PC do B";"3037";"  48,84";"Não eleito";"prefeito";"2100501";"MA";"NE";2020-11-16 17:49:55
"426";"07099";"15/11/2020";"21:53:22";" 100,00";"1";"o";"50";"LUCIANO ARALDI";"PSOL";"38";"   0,61";"Não eleito";"prefeito";"2100501";"MA";"NE";2020-11-16 17:49:55
"426";"07099";"15/11/2020";"21:53:22";" 100,00";"1";"o";"36";"ENOQUE ANTUNES LOPES";"PTC";"75";"   1,21";"Não eleito";"prefeito";"2100501";"MA";"NE";2020-11-16 17:49:55
"426";"07102";"15/11/2020";"22:05:28";" 100,00";"1";"o";"22";"FLÁVIO AMORIM";"PL - PL / AVANTE";"3674";"  60,32";"Eleito";"prefeito";"2100873";"MA";"NE";2020-11-16 17:49:55
"426";"07102";"15/11/2020";"22:05:28";" 100,00";"1";"o";"65";"WILLIAM PINHEIRO";"PC do B - PC do B / PSC";"2417";"  39,68";"Não eleito";"prefeito";"2100873";"MA";"NE";2020-11-16 17:49:55
"426";"07110";"15/11/2020";"23:43:12";" 100,00";"1";"o";"11";"DRA ROSELIS";"PP - PP / DC";"532";"   2,69";"Não eleito";"prefeito";"2100600";"MA";"NE";2020-11-16 17:49:55
"426";"07110";"15/11/2020";"23:43:12";" 100,00";"1";"o";"51";"VANDERLY DO COMERCIO";"PATRIOTA - PDT / PT / PC do B / PATRIOTA";"10091";"  51,02";"Eleito";"prefeito";"2100600";"MA";"NE";2020-11-16 17:49:55
"426";"07110";"15/11/2020";"23:43:12";" 100,00";"1";"o";"10";"ADRIANA RIBEIRO";"REPUBLICANOS - REPUBLICANOS / PL";"9157";"  46,29";"Não eleito";"prefeito";"2100600";"MA";"NE";2020-11-16 17:49:55
"426";"07129";"15/11/2020";"20:58:59";" 100,00";"1";"o";"33";"FERNANDA GONCALO";"PMN - REPUBLICANOS / PSC / PMN / PTC / PSL";"6637";"  57,29";"Eleito";"prefeito";"2101251";"MA";"NE";2020-11-16 17:49:55
"426";"07129";"15/11/2020";"20:58:59";" 100,00";"1";"o";"25";"VENANCINHO";"DEM - PL / PSB / PP / DC / PT / PC do B / DEM";"4947";"  42,71";"Não eleito";"prefeito";"2101251";"MA";"NE";2020-11-16 17:49:55
"426";"07137";"15/11/2020";"23:02:20";" 100,00";"1";"o";"65";"JAMES MENDES";"PC do B - PT / PSB / PC do B";"4567";"  31,12";"Não eleito";"prefeito";"2100709";"MA";"NE";2020-11-16 17:49:55
"426";"07137";"15/11/2020";"23:02:20";" 100,00";"1";"o";"90";"VALDEMIR VIANA";"PROS";"293";"   2,00";"Não eleito";"prefeito";"2100709";"MA";"NE";2020-11-16 17:49:55
"426";"07137";"15/11/2020";"23:02:20";" 100,00";"1";"o";"77";"ADRIANO RODRIGUES";"SOLIDARIEDADE";"87";"   0,59";"Não eleito";"prefeito";"2100709";"MA";"NE";2020-11-16 17:49:55
"426";"07137";"15/11/2020";"23:02:20";" 100,00";"1";"o";"15";"HELDER ARAGÃO";"MDB - PSDB / REPUBLICANOS / MDB / PDT / PSC";"8653";"  58,96";"Eleito";"prefeito";"2100709";"MA";"NE";2020-11-16 17:49:55
"426";"07137";"15/11/2020";"23:02:20";" 100,00";"1";"o";"22";"LAISE DE DOUTOR NILTON";"PL";"1076";"   7,33";"Não eleito";"prefeito";"2100709";"MA";"NE";2020-11-16 17:49:55
"426";"07145";"15/11/2020";"21:46:37";" 100,00";"1";"o";"20";"FREITAS";"PSC - PSC / MDB";"1384";"  32,66";"Não eleito";"prefeito";"2101350";"MA";"NE";2020-11-16 17:49:55
"426";"07145";"15/11/2020";"21:46:37";" 100,00";"1";"o";"77";"OZANA";"SOLIDARIEDADE";"216";"   5,10";"Não eleito";"prefeito";"2101350";"MA";"NE";2020-11-16 17:49:55
"426";"07145";"15/11/2020";"21:46:37";" 100,00";"1";"o";"55";"LETICIA DE SIBA";"PSD - PL / PSD";"1709";"  40,34";"Eleito";"prefeito";"2101350";"MA";"NE";2020-11-16 17:49:55
"426";"07145";"15/11/2020";"21:46:37";" 100,00";"1";"o";"40";"ANTONIO CARLOS";"PSB - PSB / PC do B";"928";"  21,90";"Não eleito";"prefeito";"2101350";"MA";"NE";2020-11-16 17:49:55
"426";"07153";"15/11/2020";"22:12:59";" 100,00";"1";"o";"65";"PROFESSORA VANDERLY";"PC do B - PC do B / REPUBLICANOS";"6640";"  57,65";"Eleito";"prefeito";"2100808";"MA";"NE";2020-11-16 17:49:55
"426";"07153";"15/11/2020";"22:12:59";" 100,00";"1";"o";"55";"JULIO CESAR";"PSD - PL / PSDB / PATRIOTA / PSD";"4865";"  42,24";"Não eleito";"prefeito";"2100808";"MA";"NE";2020-11-16 17:49:55
"426";"07153";"15/11/2020";"22:12:59";" 100,00";"1";"o";"17";"PASCOAL CEDRAZ";"PSL";"13";"   0,11";"Não eleito";"prefeito";"2100808";"MA";"NE";2020-11-16 17:49:55
"426";"07161";"15/11/2020";"23:11:56";" 100,00";"1";"o";"22";"DR EDUARDO";"PL";"16";"   0,28";"Não eleito";"prefeito";"2101731";"MA";"NE";2020-11-16 17:49:55
"426";"07161";"15/11/2020";"23:11:56";" 100,00";"1";"o";"20";"HERLON COSTA";"PSC - PSC / PDT";"3473";"  61,40";"Eleito";"prefeito";"2101731";"MA";"NE";2020-11-16 17:49:55
"426";"07161";"15/11/2020";"23:11:56";" 100,00";"1";"o";"65";"ELIZETE DA COLÔNIA";"PC do B";"2167";"  38,31";"Não eleito";"prefeito";"2101731";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"40";"BADUEL SILVA";"PSB";"89";"   0,37";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"19";"MANOEL DA POLO";"PODE";"675";"   2,80";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"20";"DR  CRISTINO";"PSC";"614";"   2,55";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"18";"SEBASTIÃO DA COLÔNIA";"REDE";"378";"   1,57";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"77";"MONHATA";"SOLIDARIEDADE - DEM / SOLIDARIEDADE";"3936";"  16,33";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"15";"MANO GONÇAL";"MDB";"771";"   3,20";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"22";"VALERIA DO MANIM";"PL - PL / PSDB";"7545";"  31,30";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"10";"JACIRA PIRES";"REPUBLICANOS - REPUBLICANOS / PTB";"2016";"   8,36";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"23";"DR LEONEL";"CIDADANIA";"256";"   1,06";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"28";"CHICO AIRTON";"PRTB";"21";"   0,09";"Não eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07170";"15/11/2020";"21:51:29";" 100,00";"1";"o";"65";"LUCIANA TRINTA";"PC do B - PT / PC do B / PSL / PROS";"7801";"  32,37";"Eleito";"prefeito";"2100907";"MA";"NE";2020-11-16 17:49:55
"426";"07188";"15/11/2020";"22:40:11";" 100,00";"1";"o";"22";"AUGUSTO FILHO";"PL - PSDB / PL";"5301";"  72,98";"Eleito";"prefeito";"2101772";"MA";"NE";2020-11-16 17:49:55
"426";"07188";"15/11/2020";"22:40:11";" 100,00";"1";"o";"40";"SALES";"PSB";"1290";"  17,76";"Não eleito";"prefeito";"2101772";"MA";"NE";2020-11-16 17:49:55
"426";"07188";"15/11/2020";"22:40:11";" 100,00";"1";"o";"65";"VALDINAR LIMA";"PC do B - PSC / PC do B";"673";"   9,26";"Não eleito";"prefeito";"2101772";"MA";"NE";2020-11-16 17:49:55
"426";"07196";"15/11/2020";"21:26:35";" 100,00";"1";"o";"13";"ALVARO JARDIM";"PT - PT / PDT / PATRIOTA";"811";"   4,76";"Não eleito";"prefeito";"2101004";"MA";"NE";2020-11-16 17:49:55
"426";"07196";"15/11/2020";"21:26:35";" 100,00";"1";"o";"14";"RUI FILHO";"PTB - PSD / REPUBLICANOS / PTB / SOLIDARIEDADE / PSDB / DEM";"8946";"  52,50";"Eleito";"prefeito";"2101004";"MA";"NE";2020-11-16 17:49:55
"426";"07196";"15/11/2020";"21:26:35";" 100,00";"1";"o";"15";"SIMPLESMENTE MARIA";"MDB - MDB / PSC / PODE";"7283";"  42,74";"Não eleito";"prefeito";"2101004";"MA";"NE";2020-11-16 17:49:55
"426";"07200";"15/11/2020";"21:44:11";" 100,00";"1";"o";"13";"LEIA PEREIRA";"PT";"1074";"  26,22";"Não eleito";"prefeito";"2101939";"MA";"NE";2020-11-16 17:49:55
"426";"07200";"15/11/2020";"21:44:11";" 100,00";"1";"o";"12";"JUNIOR XAVIER";"PDT - PC do B / PDT";"3022";"  73,78";"Eleito";"prefeito";"2101939";"MA";"NE";2020-11-16 17:49:55
"426";"07218";"15/11/2020";"21:27:11";" 100,00";"1";"o";"90";"PROFESSORA LÉA";"PROS";"132";"   1,63";"Não eleito";"prefeito";"2101103";"MA";"NE";2020-11-16 17:49:55
"426";"07218";"15/11/2020";"21:27:11";" 100,00";"1";"o";"15";"ROBERTA";"MDB - MDB / REPUBLICANOS";"3353";"  41,53";"Não eleito";"prefeito";"2101103";"MA";"NE";2020-11-16 17:49:55
"426";"07218";"15/11/2020";"21:27:11";" 100,00";"1";"o";"12";"SONIA CAMPOS";"PDT - PDT / PSD";"3593";"  44,50";"Eleito";"prefeito";"2101103";"MA";"NE";2020-11-16 17:49:55
"426";"07218";"15/11/2020";"21:27:11";" 100,00";"1";"o";"22";"LUIS CARLOS GALLO ";"PL";"131";"   1,62";"Não eleito";"prefeito";"2101103";"MA";"NE";2020-11-16 17:49:55
"426";"07218";"15/11/2020";"21:27:11";" 100,00";"1";"o";"11";"JHONATAN";"PP - PP / PSDB";"865";"  10,71";"Não eleito";"prefeito";"2101103";"MA";"NE";2020-11-16 17:49:55
"426";"07226";"15/11/2020";"21:41:39";" 100,00";"1";"o";"15";"TONHÃO";"MDB - PDT / MDB";"2034";"  30,19";"Não eleito";"prefeito";"2102374";"MA";"NE";2020-11-16 17:49:55
"426";"07226";"15/11/2020";"21:41:39";" 100,00";"1";"o";"22";"CESAR CASTRO";"PL - PL / PMN";"4703";"  69,81";"Eleito";"prefeito";"2102374";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"17";"LEYNHA OLIVEIRA";"PSL - PSL / PMN";"1348";"   2,80";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"27";"JANSEN PENHA";"DC";"300";"   0,62";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"45";"DR LINALDO ALBINO";"PSDB - PSDB / PATRIOTA";"519";"   1,08";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"77";"EXPEDITO JUNIOR";"SOLIDARIEDADE - DEM / PC do B / REPUBLICANOS / SOLIDARIEDADE / PROS";"18641";"  38,78";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"12";"EDVAN BRANDAO";"PDT - PDT / MDB / PSC / PT / PP / PL";"26446";"  55,02";"Eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"19";"BENTO VIEIRA";"PODE";"519";"   1,08";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07234";"15/11/2020";"21:45:58";" 100,00";"1";"o";"50";"BARTOLOMEU DOS SANTOS";"PSOL - PSB / PSOL";"294";"   0,61";"Não eleito";"prefeito";"2101202";"MA";"NE";2020-11-16 17:49:55
"426";"07242";"15/11/2020";"22:04:39";" 100,00";"1";"o";"12";"ZÉ PEQUENO";"PDT - PP / PDT / PATRIOTA";"2704";"  29,62";"Não eleito";"prefeito";"2103752";"MA";"NE";2020-11-16 17:49:55
"426";"07242";"15/11/2020";"22:04:39";" 100,00";"1";"o";"70";"RAIMUNDO COQUINHO,";"AVANTE - AVANTE / PC do B / PSC / PMB";"2951";"  32,33";"Eleito";"prefeito";"2103752";"MA";"NE";2020-11-16 17:49:55
"426";"07242";"15/11/2020";"22:04:39";" 100,00";"1";"o";"17";"ANDRE DULAR";"PSL";"843";"   9,24";"Não eleito";"prefeito";"2103752";"MA";"NE";2020-11-16 17:49:55
"426";"07242";"15/11/2020";"22:04:39";" 100,00";"1";"o";"55";"JULIMAR";"PSD";"221";"   2,42";"Não eleito";"prefeito";"2103752";"MA";"NE";2020-11-16 17:49:55
"426";"07242";"15/11/2020";"22:04:39";" 100,00";"1";"o";"10";"DR ASSIS OLIVEIRA";"REPUBLICANOS - REPUBLICANOS / PTB";"2409";"  26,39";"Não eleito";"prefeito";"2103752";"MA";"NE";2020-11-16 17:49:55
"426";"07250";"15/11/2020";"20:23:43";" 100,00";"1";"o";"65";"NEUTON DA HORA";"PC do B - PT / PC do B";"2433";"  22,71";"Não eleito";"prefeito";"2101301";"MA";"NE";2020-11-16 17:49:55
"426";"07250";"15/11/2020";"20:23:43";" 100,00";"1";"o";"20";"DR WASHINGTON";"PSC - PSC / PSDB / REPUBLICANOS / PDT";"4527";"  42,25";"Não eleito";"prefeito";"2101301";"MA";"NE";2020-11-16 17:49:55
"426";"07250";"15/11/2020";"20:23:43";" 100,00";"1";"o";"22";"MARCIO HOMINHO";"PL - PL / PSD";"3754";"  35,04";"Não eleito";"prefeito";"2101301";"MA";"NE";2020-11-16 17:49:55
"426";"07269";"15/11/2020";"22:57:46";" 100,00";"1";"o";"12";"FERNANDO COELHO";"PDT - REPUBLICANOS / PDT / PL";"9414";"  57,40";"Eleito";"prefeito";"2102036";"MA";"NE";2020-11-16 17:49:55
"426";"07269";"15/11/2020";"22:57:46";" 100,00";"1";"o";"20";"CRISTIANE DAMIÃO";"PSC - MDB / PSC / PATRIOTA";"6988";"  42,60";"Não eleito";"prefeito";"2102036";"MA";"NE";2020-11-16 17:49:55
"426";"07277";"15/11/2020";"22:15:00";" 100,00";"1";"o";"12";"DR. ERIK";"PDT - MDB / DEM / DC / PSD / PC do B / PDT / PT / PSB / PV / PP";"37475";"  83,97";"Eleito";"prefeito";"2101400";"MA";"NE";2020-11-16 17:49:55
"426";"07277";"15/11/2020";"22:15:00";" 100,00";"1";"o";"17";"ZÉ GABRIEL";"PSL";"7152";"  16,03";"Não eleito";"prefeito";"2101400";"MA";"NE";2020-11-16 17:49:55
"426";"07285";"15/11/2020";"22:45:38";" 100,00";"1";"o";"13";"AMADEU FEREIRA DOS SANTOS";"PT";"29";"   0,34";"Não eleito";"prefeito";"2102077";"MA";"NE";2020-11-16 17:49:55
"426";"07285";"15/11/2020";"22:45:38";" 100,00";"1";"o";"17";"EDUARDO SHURA";"PSL";"3";"   0,04";"Não eleito";"prefeito";"2102077";"MA";"NE";2020-11-16 17:49:55
"426";"07285";"15/11/2020";"22:45:38";" 100,00";"1";"o";"45";"LUCIENE COSTA";"PSDB - REPUBLICANOS / PL / PSDB";"3457";"  41,10";"Não eleito";"prefeito";"2102077";"MA";"NE";2020-11-16 17:49:55
"426";"07285";"15/11/2020";"22:45:38";" 100,00";"1";"o";"65";"MARLENE MIRANDA";"PC do B - DEM / PC do B";"4923";"  58,52";"Eleito";"prefeito";"2102077";"MA";"NE";2020-11-16 17:49:55
"426";"07293";"15/11/2020";"22:02:27";" 100,00";"1";"o";"14";"ANTONIO CARLOS RESENDE";"PTB - PTB / PC do B";"5331";"  47,59";"Não eleito";"prefeito";"2101509";"MA";"NE";2020-11-16 17:49:55
"426";"07293";"15/11/2020";"22:02:27";" 100,00";"1";"o";"55";"CLAUDIMÊ";"PSD - REPUBLICANOS / PSD / PT";"5662";"  50,54";"Eleito";"prefeito";"2101509";"MA";"NE";2020-11-16 17:49:55
"426";"07293";"15/11/2020";"22:02:27";" 100,00";"1";"o";"50";"BÊDA";"PSOL";"209";"   1,87";"Não eleito";"prefeito";"2101509";"MA";"NE";2020-11-16 17:49:55
"426";"07307";"15/11/2020";"21:54:10";" 100,00";"1";"o";"25";"CHICO EDUARDO";"DEM - DEM / REPUBLICANOS";"3311";"  54,92";"Eleito";"prefeito";"2102150";"MA";"NE";2020-11-16 17:49:55
"426";"07307";"15/11/2020";"21:54:10";" 100,00";"1";"o";"51";"GEYSE DO BALCEIRO";"PATRIOTA - PODE / PL / PATRIOTA";"2718";"  45,08";"Não eleito";"prefeito";"2102150";"MA";"NE";2020-11-16 17:49:55
"426";"07315";"15/11/2020";"22:38:30";" 100,00";"1";"o";"65";"GIL LOPES";"PC do B - PDT / PRTB / PSB / PC do B / SOLIDARIEDADE / CIDADANIA";"17902";"  41,86";"Não eleito";"prefeito";"2101608";"MA";"NE";2020-11-16 17:49:55
"426";"07315";"15/11/2020";"22:38:30";" 100,00";"1";"o";"22";"RIGO TELES";"PL - REPUBLICANOS / PT / MDB / PL / PSDB";"24034";"  56,20";"Eleito";"prefeito";"2101608";"MA";"NE";2020-11-16 17:49:55
"426";"07315";"15/11/2020";"22:38:30";" 100,00";"1";"o";"17";"ADÃO NUNES";"PSL - PSL / PTB";"828";"   1,94";"Não eleito";"prefeito";"2101608";"MA";"NE";2020-11-16 17:49:55
"426";"07323";"15/11/2020";"23:02:06";" 100,00";"1";"o";"15";"ENFERMEIRA RAIANA";"MDB - PC do B / MDB / PSDB";"2276";"  46,36";"Não eleito";"prefeito";"2101970";"MA";"NE";2020-11-16 17:49:55
"426";"07323";"15/11/2020";"23:02:06";" 100,00";"1";"o";"18";"PROF JAZOM GUEDES";"REDE";"86";"   1,75";"Não eleito";"prefeito";"2101970";"MA";"NE";2020-11-16 17:49:55
"426";"07323";"15/11/2020";"23:02:06";" 100,00";"1";"o";"22";"DILCILENE OLIVEIRA";"PL - PL / AVANTE";"2547";"  51,88";"Eleito";"prefeito";"2101970";"MA";"NE";2020-11-16 17:49:55
