"codele";"codtse";"data";"hora";"apuracao";"turno";"divulgação";"ncand";"nomeurna";"partido";"votosabs";"votosporc";"situacao";"cargo";"uf";"codibge";"regiao";"ano";"nomemun"
"426";"36455";"15/11/2020";"22:42:43";"100,00";"1";"oficial";"55";"PHELLIPE BRITO";"PSD";"5968";"49,00";"ELEITO";"prefeito";"BA";"2917201";"NE";"2020";"ITUACU"
"426";"36455";"15/11/2020";"22:42:43";"100,00";"1";"oficial";"17";"DR MATHEUS BRITO";"PSL";"301";"2,47";"NAO ELEITO";"prefeito";"BA";"2917201";"NE";"2020";"ITUACU"
"426";"36471";"15/11/2020";"23:04:20";"100,00";"1";"oficial";"13";"NETO BAE";"PT";"3494";"26,29";"NAO ELEITO";"prefeito";"BA";"2917300";"NE";"2020";"ITUBERA"
"426";"36471";"15/11/2020";"23:04:20";"100,00";"1";"oficial";"10";"JERONIMO SILVA";"REPUBLICANOS";"1352";"10,17";"NAO ELEITO";"prefeito";"BA";"2917300";"NE";"2020";"ITUBERA"
"426";"36471";"15/11/2020";"23:04:20";"100,00";"1";"oficial";"11";"REGES";"PP";"8442";"63,53";"ELEITO";"prefeito";"BA";"2917300";"NE";"2020";"ITUBERA"
"426";"36498";"15/11/2020";"22:54:04";"100,00";"1";"oficial";"13";"PROFESSOR FABIO";"PT";"2671";"32,07";"NAO ELEITO";"prefeito";"BA";"2917409";"NE";"2020";"JACARACI"
"426";"36498";"15/11/2020";"22:54:04";"100,00";"1";"oficial";"55";"ANTONIO CARLOS";"PSD";"5658";"67,93";"ELEITO";"prefeito";"BA";"2917409";"NE";"2020";"JACARACI"
"426";"36510";"15/11/2020";"22:57:56";"100,00";"1";"oficial";"13";"MARIANA OLIVEIRA";"PT";"4306";"10,27";"NAO ELEITO";"prefeito";"BA";"2917508";"NE";"2020";"JACOBINA"
"426";"36510";"15/11/2020";"22:57:56";"100,00";"1";"oficial";"65";"TIAGO DIAS";"PCdoB";"19207";"45,82";"ELEITO";"prefeito";"BA";"2917508";"NE";"2020";"JACOBINA"
"426";"36510";"15/11/2020";"22:57:56";"100,00";"1";"oficial";"25";"LUCIANO DA LOCAR";"DEM";"18405";"43,91";"NAO ELEITO";"prefeito";"BA";"2917508";"NE";"2020";"JACOBINA"
"426";"36536";"15/11/2020";"22:41:19";"100,00";"1";"oficial";"55";"RAIMUNDO DO CALDO";"PSD";"11627";"46,91";"NAO ELEITO";"prefeito";"BA";"2917607";"NE";"2020";"JAGUAQUARA"
"426";"36536";"15/11/2020";"22:41:19";"100,00";"1";"oficial";"11";"EDIONE";"PP";"11685";"47,14";"ELEITO";"prefeito";"BA";"2917607";"NE";"2020";"JAGUAQUARA"
"426";"36536";"15/11/2020";"22:41:19";"100,00";"1";"oficial";"17";"PEDRO BERNARDINO";"PSL";"256";"1,03";"NAO ELEITO";"prefeito";"BA";"2917607";"NE";"2020";"JAGUAQUARA"
"426";"36536";"15/11/2020";"22:41:19";"100,00";"1";"oficial";"19";"FLAVINHO SOUZA";"PODE";"1220";"4,92";"NAO ELEITO";"prefeito";"BA";"2917607";"NE";"2020";"JAGUAQUARA"
"426";"36552";"15/11/2020";"22:22:42";"100,00";"1";"oficial";"45";"EVERTON ROCHA";"PSDB";"8031";"46,04";"NAO ELEITO";"prefeito";"BA";"2917706";"NE";"2020";"JAGUARARI"
"426";"36552";"15/11/2020";"22:22:42";"100,00";"1";"oficial";"13";"SEU ANTONIO";"PT";"9411";"53,96";"ELEITO";"prefeito";"BA";"2917706";"NE";"2020";"JAGUARARI"
"426";"36579";"15/11/2020";"23:00:02";"100,00";"1";"oficial";"55";"ARANDAS";"PSD";"6676";"57,21";"ELEITO";"prefeito";"BA";"2917805";"NE";"2020";"JAGUARIPE"
"426";"36579";"15/11/2020";"23:00:02";"100,00";"1";"oficial";"65";"DR FABIO";"PCdoB";"4993";"42,79";"NAO ELEITO";"prefeito";"BA";"2917805";"NE";"2020";"JAGUARIPE"
"426";"36595";"15/11/2020";"23:15:31";"100,00";"1";"oficial";"22";"NELSON VIEIRA";"PL";"123";"1,71";"NAO ELEITO";"prefeito";"BA";"2917904";"NE";"2020";"JANDAIRA"
"426";"36595";"15/11/2020";"23:15:31";"100,00";"1";"oficial";"55";"GILDASIO";"PSD";"3461";"48,13";"NAO ELEITO";"prefeito";"BA";"2917904";"NE";"2020";"JANDAIRA"
"426";"36595";"15/11/2020";"23:15:31";"100,00";"1";"oficial";"70";"ADILSON LEITE";"AVANTE";"3607";"50,16";"ELEITO";"prefeito";"BA";"2917904";"NE";"2020";"JANDAIRA"
"426";"36617";"15/11/2020";"22:10:00";"100,00";"1";"oficial";"55";"DR FERNANDO";"PSD";"18128";"22,91";"NAO ELEITO";"prefeito";"BA";"2918001";"NE";"2020";"JEQUIE"
"426";"36617";"15/11/2020";"22:10:00";"100,00";"1";"oficial";"51";"JAMES MEIRA";"PATRIOTA";"27407";"34,63";"NAO ELEITO";"prefeito";"BA";"2918001";"NE";"2020";"JEQUIE"
"426";"36617";"15/11/2020";"22:10:00";"100,00";"1";"oficial";"50";"PE ROXO";"PSOL";"1817";"2,30";"NAO ELEITO";"prefeito";"BA";"2918001";"NE";"2020";"JEQUIE"
"426";"36617";"15/11/2020";"22:10:00";"100,00";"1";"oficial";"65";"RITA RODRIGUES";"PCdoB";"1484";"1,88";"NAO ELEITO";"prefeito";"BA";"2918001";"NE";"2020";"JEQUIE"
"426";"36617";"15/11/2020";"22:10:00";"100,00";"1";"oficial";"11";"ZE COCA";"PP";"30301";"38,29";"ELEITO";"prefeito";"BA";"2918001";"NE";"2020";"JEQUIE"
"426";"36633";"16/11/2020";"00:30:30";"100,00";"1";"oficial";"55";"ANABEL DE TISTA";"PSD";"11350";"49,65";"NAO ELEITO";"prefeito";"BA";"2918100";"NE";"2020";"JEREMOABO"
"426";"36633";"16/11/2020";"00:30:30";"100,00";"1";"oficial";"11";"DERI DO PALOMA";"PP";"11509";"50,35";"ELEITO";"prefeito";"BA";"2918100";"NE";"2020";"JEREMOABO"
"426";"36650";"15/11/2020";"23:04:20";"100,00";"1";"oficial";"11";"VALDEMAR";"PP";"2274";"27,80";"NAO ELEITO";"prefeito";"BA";"2918209";"NE";"2020";"JIQUIRICA"
"426";"36650";"15/11/2020";"23:04:20";"100,00";"1";"oficial";"40";"CASCALHO";"PSB";"5906";"72,20";"ELEITO";"prefeito";"BA";"2918209";"NE";"2020";"JIQUIRICA"
"426";"36676";"15/11/2020";"22:33:37";"100,00";"1";"oficial";"55";"PROFESSORA RUBIA";"PSD";"2862";"33,67";"NAO ELEITO";"prefeito";"BA";"2918308";"NE";"2020";"JITAUNA"
"426";"36676";"15/11/2020";"22:33:37";"100,00";"1";"oficial";"11";"PATRICK LOPES";"PP";"5637";"66,33";"ELEITO";"prefeito";"BA";"2918308";"NE";"2020";"JITAUNA"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"70";"CAPITAO MOREIRA";"AVANTE";"456";"0,40";"NAO ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"10";"RAFFANI SOUZA";"REPUBLICANOS";"4467";"3,87";"NAO ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"45";"SUZANA RAMOS";"PSDB";"64229";"55,68";"ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"13";"PAULO BOMFIM";"PT";"33553";"29,09";"NAO ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"25";"CORONEL ANSELMO BISPO";"DEM";"12006";"10,41";"NAO ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36692";"15/11/2020";"22:32:50";"100,00";"1";"oficial";"50";"BRENO";"PSOL";"646";"0,56";"NAO ELEITO";"prefeito";"BA";"2918407";"NE";"2020";"JUAZEIRO"
"426";"36706";"15/11/2020";"22:51:27";"100,00";"1";"oficial";"55";"MARQUINHO DE JOTA";"PSD";"3334";"49,58";"NAO ELEITO";"prefeito";"BA";"2918456";"NE";"2020";"JUCURUCU"
"426";"36706";"15/11/2020";"22:51:27";"100,00";"1";"oficial";"45";"LILI";"PSDB";"3391";"50,42";"ELEITO";"prefeito";"BA";"2918456";"NE";"2020";"JUCURUCU"
"426";"36714";"15/11/2020";"22:42:10";"100,00";"1";"oficial";"55";"THIAGO DE MARISTELA";"PSD";"5115";"47,35";"NAO ELEITO";"prefeito";"BA";"2918506";"NE";"2020";"JUSSARA"
"426";"36714";"15/11/2020";"22:42:10";"100,00";"1";"oficial";"11";"TACINHO MENDES";"PP";"5687";"52,65";"ELEITO";"prefeito";"BA";"2918506";"NE";"2020";"JUSSARA"
"426";"36730";"15/11/2020";"23:05:24";"100,00";"1";"oficial";"40";"ZE LUZ";"PSB";"2509";"44,81";"NAO ELEITO";"prefeito";"BA";"2918605";"NE";"2020";"JUSSIAPE"
"426";"36730";"15/11/2020";"23:05:24";"100,00";"1";"oficial";"55";"DR EDER";"PSD";"3066";"54,76";"ELEITO";"prefeito";"BA";"2918605";"NE";"2020";"JUSSIAPE"
"426";"36730";"15/11/2020";"23:05:24";"100,00";"1";"oficial";"10";"EDSON CAIRES";"REPUBLICANOS";"24";"0,43";"NAO ELEITO";"prefeito";"BA";"2918605";"NE";"2020";"JUSSIAPE"
"426";"36757";"15/11/2020";"22:27:14";"100,00";"1";"oficial";"11";"JOAO VEI";"PP";"1656";"52,04";"ELEITO";"prefeito";"BA";"2918704";"NE";"2020";"LAFAIETE COUTINHO"
"426";"36757";"15/11/2020";"22:27:14";"100,00";"1";"oficial";"55";"ORLANDO CARDOSO";"PSD";"1526";"47,96";"NAO ELEITO";"prefeito";"BA";"2918704";"NE";"2020";"LAFAIETE COUTINHO"
"426";"36765";"15/11/2020";"22:52:31";"100,00";"1";"oficial";"15";"PEDRO CARDOSO";"MDB";"4376";"50,98";"ELEITO";"prefeito";"BA";"2918753";"NE";"2020";"LAGOA REAL"
"426";"36765";"15/11/2020";"22:52:31";"100,00";"1";"oficial";"25";"BIDA";"DEM";"4208";"49,02";"NAO ELEITO";"prefeito";"BA";"2918753";"NE";"2020";"LAGOA REAL"
"426";"36773";"15/11/2020";"23:05:41";"100,00";"1";"oficial";"19";"TANY MOTOS";"PODE";"4741";"31,06";"NAO ELEITO";"prefeito";"BA";"2918803";"NE";"2020";"LAJE"
"426";"36773";"15/11/2020";"23:05:41";"100,00";"1";"oficial";"22";"DELEGADO EDILSON MAGALHAES";"PL";"2462";"16,13";"NAO ELEITO";"prefeito";"BA";"2918803";"NE";"2020";"LAJE"
"426";"36773";"15/11/2020";"23:05:41";"100,00";"1";"oficial";"55";"BINHO DE MOTA";"PSD";"8060";"52,81";"ELEITO";"prefeito";"BA";"2918803";"NE";"2020";"LAJE"
"426";"36790";"15/11/2020";"22:10:34";"100,00";"1";"oficial";"11";"TIO CAU";"PP";"1772";"45,72";"NAO ELEITO";"prefeito";"BA";"2918902";"NE";"2020";"LAJEDAO"
"426";"36790";"15/11/2020";"22:10:34";"100,00";"1";"oficial";"90";"TONZINHO";"PROS";"2026";"52,27";"ELEITO";"prefeito";"BA";"2918902";"NE";"2020";"LAJEDAO"
"426";"36790";"15/11/2020";"22:10:34";"100,00";"1";"oficial";"10";"DILSINHO DA POUSADA";"REPUBLICANOS";"78";"2,01";"NAO ELEITO";"prefeito";"BA";"2918902";"NE";"2020";"LAJEDAO"
"426";"36811";"15/11/2020";"22:09:01";"100,00";"1";"oficial";"13";"VALDENILSON";"PT";"1127";"40,01";"NAO ELEITO";"prefeito";"BA";"2919009";"NE";"2020";"LAJEDINHO"
"426";"36811";"15/11/2020";"22:09:01";"100,00";"1";"oficial";"55";"ANTONIO MARIO";"PSD";"1690";"59,99";"ELEITO";"prefeito";"BA";"2919009";"NE";"2020";"LAJEDINHO"
"426";"36820";"15/11/2020";"23:40:54";"100,00";"1";"oficial";"55";"DEDE CAMPOS";"PSD";"1177";"24,59";"NAO ELEITO";"prefeito";"BA";"2919058";"NE";"2020";"LAJEDO DO TABOCAL"
"426";"36820";"15/11/2020";"23:40:54";"100,00";"1";"oficial";"11";"MARQUINHOS SENA";"PP";"2505";"52,33";"ELEITO";"prefeito";"BA";"2919058";"NE";"2020";"LAJEDO DO TABOCAL"
"426";"36820";"15/11/2020";"23:40:54";"100,00";"1";"oficial";"40";"LICINHO";"PSB";"1105";"23,08";"NAO ELEITO";"prefeito";"BA";"2919058";"NE";"2020";"LAJEDO DO TABOCAL"
"426";"36838";"15/11/2020";"20:09:12";"100,00";"1";"oficial";"25";"GORDO";"DEM";"2318";"39,78";"NAO ELEITO";"prefeito";"BA";"2919108";"NE";"2020";"LAMARAO"
"426";"36838";"15/11/2020";"20:09:12";"100,00";"1";"oficial";"13";"PRO NINHA";"PT";"3331";"57,16";"ELEITO";"prefeito";"BA";"2919108";"NE";"2020";"LAMARAO"
"426";"36838";"15/11/2020";"20:09:12";"100,00";"1";"oficial";"40";"CHARLES";"PSB";"178";"3,05";"NAO ELEITO";"prefeito";"BA";"2919108";"NE";"2020";"LAMARAO"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"13";"MOEMA GRAMACHO";"PT";"50680";"50,77";"ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"90";"FELIPE MANASSES";"PROS";"4825";"4,83";"NAO ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"25";"TEOBALDO";"DEM";"34216";"34,28";"NAO ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"14";"MAURO CARDIM";"PTB";"639";"0,64";"NAO ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"15";"MARCELLO SANTANA";"MDB";"367";"0,37";"NAO ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36854";"15/11/2020";"22:47:17";"100,00";"1";"oficial";"55";"MIRELA MACEDO";"PSD";"9100";"9,12";"NAO ELEITO";"prefeito";"BA";"2919207";"NE";"2020";"LAURO DE FREITAS"
"426";"36870";"15/11/2020";"22:25:56";"100,00";"1";"oficial";"11";"EDILEIDE MAUHNOOM";"PP";"482";"8,02";"NAO ELEITO";"prefeito";"BA";"2919306";"NE";"2020";"LENCOIS"
"426";"36870";"15/11/2020";"22:25:56";"100,00";"1";"oficial";"55";"VANESSA SENNA";"PSD";"3439";"57,25";"ELEITO";"prefeito";"BA";"2919306";"NE";"2020";"LENCOIS"
"426";"36870";"15/11/2020";"22:25:56";"100,00";"1";"oficial";"10";"MARCAO";"REPUBLICANOS";"2086";"34,73";"NAO ELEITO";"prefeito";"BA";"2919306";"NE";"2020";"LENCOIS"
"426";"36897";"15/11/2020";"22:09:12";"100,00";"1";"oficial";"65";"DR FRED";"PCdoB";"6345";"100,00";"ELEITO";"prefeito";"BA";"2919405";"NE";"2020";"LICINIO DE ALMEIDA"
"426";"36919";"15/11/2020";"23:05:45";"100,00";"1";"oficial";"18";"RICARDINHO";"REDE";"14550";"53,59";"ELEITO";"prefeito";"BA";"2919504";"NE";"2020";"LIVRAMENTO DE NOSSA SENHORA"
"426";"36919";"15/11/2020";"23:05:45";"100,00";"1";"oficial";"13";"CHIQUINHO DO PT";"PT";"208";"0,77";"NAO ELEITO";"prefeito";"BA";"2919504";"NE";"2020";"LIVRAMENTO DE NOSSA SENHORA"
"426";"36919";"15/11/2020";"23:05:45";"100,00";"1";"oficial";"55";"CARLAO";"PSD";"12395";"45,65";"NAO ELEITO";"prefeito";"BA";"2919504";"NE";"2020";"LIVRAMENTO DE NOSSA SENHORA"
"426";"36935";"15/11/2020";"20:13:26";"100,00";"1";"oficial";"15";"MURILO";"MDB";"3355";"44,50";"NAO ELEITO";"prefeito";"BA";"2919603";"NE";"2020";"MACAJUBA"
"426";"36935";"15/11/2020";"20:13:26";"100,00";"1";"oficial";"55";"LUCIANO DE NOE";"PSD";"4184";"55,50";"ELEITO";"prefeito";"BA";"2919603";"NE";"2020";"MACAJUBA"
"426";"36951";"15/11/2020";"22:17:26";"100,00";"1";"oficial";"14";"DETE BAHIA";"PTB";"312";"3,14";"NAO ELEITO";"prefeito";"BA";"2919702";"NE";"2020";"MACARANI"
"426";"36951";"15/11/2020";"22:17:26";"100,00";"1";"oficial";"50";"PROFESSOR RUBENS";"PSOL";"18";"0,18";"NAO ELEITO";"prefeito";"BA";"2919702";"NE";"2020";"MACARANI"
"426";"36951";"15/11/2020";"22:17:26";"100,00";"1";"oficial";"11";"NOGUEIRA";"PP";"4042";"40,71";"NAO ELEITO";"prefeito";"BA";"2919702";"NE";"2020";"MACARANI"
"426";"36951";"15/11/2020";"22:17:26";"100,00";"1";"oficial";"55";"SELMA SOUTO";"PSD";"5557";"55,97";"ELEITO";"prefeito";"BA";"2919702";"NE";"2020";"MACARANI"
"426";"36978";"15/11/2020";"22:38:18";"100,00";"1";"oficial";"25";"ALOISIO";"DEM";"11414";"47,60";"ELEITO";"prefeito";"BA";"2919801";"NE";"2020";"MACAUBAS"
"426";"36978";"15/11/2020";"22:38:18";"100,00";"1";"oficial";"13";"AMELINHO";"PT";"11332";"47,26";"NAO ELEITO";"prefeito";"BA";"2919801";"NE";"2020";"MACAUBAS"
"426";"36978";"15/11/2020";"22:38:18";"100,00";"1";"oficial";"50";"DR. ELISMAR";"PSOL";"1233";"5,14";"NAO ELEITO";"prefeito";"BA";"2919801";"NE";"2020";"MACAUBAS"
"426";"36994";"15/11/2020";"23:05:37";"100,00";"1";"oficial";"65";"BERGUE DE JOSIAS";"PCdoB";"3479";"68,84";"ELEITO";"prefeito";"BA";"2919900";"NE";"2020";"MACURURE"
"426";"36994";"15/11/2020";"23:05:37";"100,00";"1";"oficial";"13";"SILMA";"PT";"1575";"31,16";"NAO ELEITO";"prefeito";"BA";"2919900";"NE";"2020";"MACURURE"
"426";"37010";"15/11/2020";"22:05:54";"100,00";"1";"oficial";"19";"PADRE REINALDO";"PODE";"2761";"46,65";"NAO ELEITO";"prefeito";"BA";"2920007";"NE";"2020";"MAIQUINIQUE"
"426";"37010";"15/11/2020";"22:05:54";"100,00";"1";"oficial";"25";"JESULINO PORTO";"DEM";"3157";"53,35";"ELEITO";"prefeito";"BA";"2920007";"NE";"2020";"MAIQUINIQUE"
"426";"37036";"15/11/2020";"22:18:53";"100,00";"1";"oficial";"55";"RAIMUNDO DENTISTA";"PSD";"4459";"43,87";"NAO ELEITO";"prefeito";"BA";"2920106";"NE";"2020";"MAIRI"
"426";"37036";"15/11/2020";"22:18:53";"100,00";"1";"oficial";"13";"JOBOPE";"PT";"5706";"56,13";"ELEITO";"prefeito";"BA";"2920106";"NE";"2020";"MAIRI"
"426";"37052";"15/11/2020";"23:16:30";"100,00";"1";"oficial";"22";"ANSELMO BOA SORTE";"PL";"5303";"47,87";"NAO ELEITO";"prefeito";"BA";"2920205";"NE";"2020";"MALHADA"
"426";"37052";"15/11/2020";"23:16:30";"100,00";"1";"oficial";"13";"DR GIMMY";"PT";"5776";"52,13";"ELEITO";"prefeito";"BA";"2920205";"NE";"2020";"MALHADA"
"426";"37079";"15/11/2020";"22:58:52";"100,00";"1";"oficial";"55";"BETO DE PRETO NETO";"PSD";"3365";"52,50";"ELEITO";"prefeito";"BA";"2920304";"NE";"2020";"MALHADA DE PEDRAS"
"426";"37079";"15/11/2020";"22:58:52";"100,00";"1";"oficial";"11";"TEREZINHA";"PP";"3044";"47,50";"NAO ELEITO";"prefeito";"BA";"2920304";"NE";"2020";"MALHADA DE PEDRAS"
"426";"37095";"15/11/2020";"22:57:16";"100,00";"1";"oficial";"55";"SILVANY BARROS";"PSD";"5003";"51,19";"ELEITO";"prefeito";"BA";"2920403";"NE";"2020";"MANOEL VITORINO"
"426";"37095";"15/11/2020";"22:57:16";"100,00";"1";"oficial";"13";"JOCINHA LIMA";"PT";"2";"0,02";"NAO ELEITO";"prefeito";"BA";"2920403";"NE";"2020";"MANOEL VITORINO"
"426";"37095";"15/11/2020";"22:57:16";"100,00";"1";"oficial";"12";"ROBINHO";"PDT";"4653";"47,61";"NAO ELEITO";"prefeito";"BA";"2920403";"NE";"2020";"MANOEL VITORINO"
"426";"37095";"15/11/2020";"22:57:16";"100,00";"1";"oficial";"25";"IVANDA MEIRA";"DEM";"115";"1,18";"NAO ELEITO";"prefeito";"BA";"2920403";"NE";"2020";"MANOEL VITORINO"
"426";"37117";"15/11/2020";"22:55:53";"100,00";"1";"oficial";"13";"VAL DE ZICA FONTES";"PT";"143";"0,93";"NAO ELEITO";"prefeito";"BA";"2920502";"NE";"2020";"MARACAS"
"426";"37117";"15/11/2020";"22:55:53";"100,00";"1";"oficial";"55";"FABIO PENNA";"PSD";"6222";"40,46";"NAO ELEITO";"prefeito";"BA";"2920502";"NE";"2020";"MARACAS"
"426";"37117";"15/11/2020";"22:55:53";"100,00";"1";"oficial";"12";"SOYA";"PDT";"8106";"52,72";"ELEITO";"prefeito";"BA";"2920502";"NE";"2020";"MARACAS"
"426";"37117";"15/11/2020";"22:55:53";"100,00";"1";"oficial";"40";"PAULO DOS ANJOS";"PSB";"906";"5,89";"NAO ELEITO";"prefeito";"BA";"2920502";"NE";"2020";"MARACAS"
"426";"37133";"15/11/2020";"22:24:28";"100,00";"1";"oficial";"65";"FERNANDINHO DE SAO ROQUE";"PCdoB";"168";"0,65";"NAO ELEITO";"prefeito";"BA";"2920601";"NE";"2020";"MARAGOGIPE"
"426";"37133";"15/11/2020";"22:24:28";"100,00";"1";"oficial";"50";"DENIS";"PSOL";"286";"1,10";"NAO ELEITO";"prefeito";"BA";"2920601";"NE";"2020";"MARAGOGIPE"
"426";"37133";"15/11/2020";"22:24:28";"100,00";"1";"oficial";"13";"ATALIBA";"PT";"9614";"37,03";"NAO ELEITO";"prefeito";"BA";"2920601";"NE";"2020";"MARAGOGIPE"
"426";"37133";"15/11/2020";"22:24:28";"100,00";"1";"oficial";"18";"PROFESSOR ALAN";"REDE";"73";"0,28";"NAO ELEITO";"prefeito";"BA";"2920601";"NE";"2020";"MARAGOGIPE"
"426";"37133";"15/11/2020";"22:24:28";"100,00";"1";"oficial";"55";"VALNICIO ARMEDE";"PSD";"15820";"60,94";"ELEITO";"prefeito";"BA";"2920601";"NE";"2020";"MARAGOGIPE"
"426";"37150";"15/11/2020";"22:33:01";"100,00";"1";"oficial";"12";"ROGERIO LEMOS";"PDT";"4428";"40,31";"NAO ELEITO";"prefeito";"BA";"2920700";"NE";"2020";"MARAU"
"426";"37150";"15/11/2020";"22:33:01";"100,00";"1";"oficial";"11";"MANASSES";"PP";"5739";"52,24";"ELEITO";"prefeito";"BA";"2920700";"NE";"2020";"MARAU"
"426";"37150";"15/11/2020";"22:33:01";"100,00";"1";"oficial";"45";"VERA";"PSDB";"818";"7,45";"NAO ELEITO";"prefeito";"BA";"2920700";"NE";"2020";"MARAU"
"426";"37176";"15/11/2020";"22:32:07";"100,00";"1";"oficial";"55";"EDSON BRITO";"PSD";"2421";"42,08";"NAO ELEITO";"prefeito";"BA";"2920809";"NE";"2020";"MARCIONILIO SOUZA"
"426";"37176";"15/11/2020";"22:32:07";"100,00";"1";"oficial";"40";"OLIVAL";"PSB";"71";"1,23";"NAO ELEITO";"prefeito";"BA";"2920809";"NE";"2020";"MARCIONILIO SOUZA"
"426";"37176";"15/11/2020";"22:32:07";"100,00";"1";"oficial";"20";"JILIARDE SANTANA";"PSC";"249";"4,33";"NAO ELEITO";"prefeito";"BA";"2920809";"NE";"2020";"MARCIONILIO SOUZA"
"426";"37176";"15/11/2020";"22:32:07";"100,00";"1";"oficial";"11";"CORRO";"PP";"3013";"52,36";"ELEITO";"prefeito";"BA";"2920809";"NE";"2020";"MARCIONILIO SOUZA"
"426";"37192";"15/11/2020";"23:09:45";"100,00";"1";"oficial";"36";"ALVINHO DA PIMENTA";"PTC";"55";"0,75";"NAO ELEITO";"prefeito";"BA";"2920908";"NE";"2020";"MASCOTE"
"426";"37192";"15/11/2020";"23:09:45";"100,00";"1";"oficial";"22";"ANTONIO NERY";"PL";"1895";"25,99";"NAO ELEITO";"prefeito";"BA";"2920908";"NE";"2020";"MASCOTE"
"426";"37192";"15/11/2020";"23:09:45";"100,00";"1";"oficial";"10";"ARNALDO LOPES";"REPUBLICANOS";"5340";"73,25";"ELEITO";"prefeito";"BA";"2920908";"NE";"2020";"MASCOTE"
"426";"37214";"15/11/2020";"22:25:17";"100,00";"1";"oficial";"55";"LULU";"PSD";"10468";"35,36";"NAO ELEITO";"prefeito";"BA";"2921005";"NE";"2020";"MATA DE SAO JOAO"
"426";"37214";"15/11/2020";"22:25:17";"100,00";"1";"oficial";"13";"PAULO HENRIQUE";"PT";"4557";"15,39";"NAO ELEITO";"prefeito";"BA";"2921005";"NE";"2020";"MATA DE SAO JOAO"
"426";"37214";"15/11/2020";"22:25:17";"100,00";"1";"oficial";"45";"JOAO GUALBERTO";"PSDB";"14470";"48,88";"ELEITO";"prefeito";"BA";"2921005";"NE";"2020";"MATA DE SAO JOAO"
"426";"37214";"15/11/2020";"22:25:17";"100,00";"1";"oficial";"20";"GAO";"PSC";"111";"0,37";"NAO ELEITO";"prefeito";"BA";"2921005";"NE";"2020";"MATA DE SAO JOAO"
"426";"37222";"15/11/2020";"22:56:17";"100,00";"1";"oficial";"22";"OLGA";"PL";"4175";"53,06";"ELEITO";"prefeito";"BA";"2921054";"NE";"2020";"MATINA"
"426";"37222";"15/11/2020";"22:56:17";"100,00";"1";"oficial";"11";"OTILIO FERNANDES";"PP";"3693";"46,94";"NAO ELEITO";"prefeito";"BA";"2921054";"NE";"2020";"MATINA"
"426";"37230";"15/11/2020";"22:22:12";"100,00";"1";"oficial";"11";"DRA JADINA";"PP";"5385";"39,44";"NAO ELEITO";"prefeito";"BA";"2921104";"NE";"2020";"MEDEIROS NETO"
"426";"37230";"15/11/2020";"22:22:12";"100,00";"1";"oficial";"90";"BETO PINTO";"PROS";"7565";"55,41";"ELEITO";"prefeito";"BA";"2921104";"NE";"2020";"MEDEIROS NETO"
"426";"37230";"15/11/2020";"22:22:12";"100,00";"1";"oficial";"17";"KASSIO FERREIRA";"PSL";"132";"0,97";"NAO ELEITO";"prefeito";"BA";"2921104";"NE";"2020";"MEDEIROS NETO"
"426";"37230";"15/11/2020";"22:22:12";"100,00";"1";"oficial";"20";"SERJAO";"PSC";"570";"4,18";"NAO ELEITO";"prefeito";"BA";"2921104";"NE";"2020";"MEDEIROS NETO"
"426";"37257";"15/11/2020";"22:08:37";"100,00";"1";"oficial";"13";"CACA";"PT";"7817";"51,82";"ELEITO";"prefeito";"BA";"2921203";"NE";"2020";"MIGUEL CALMON"
"426";"37257";"15/11/2020";"22:08:37";"100,00";"1";"oficial";"77";"WELLINGTON DOURADO";"SOLIDARIEDADE";"7269";"48,18";"NAO ELEITO";"prefeito";"BA";"2921203";"NE";"2020";"MIGUEL CALMON"
"426";"37273";"15/11/2020";"22:55:49";"100,00";"1";"oficial";"55";"CONRADO NETO";"PSD";"2780";"38,50";"NAO ELEITO";"prefeito";"BA";"2921302";"NE";"2020";"MILAGRES"
